1N-Z,N,Z,A,EL,O,Mass Excess,Mass Excess Error,Mass Excess Experimental,Binding Energy/A,Binding Energy/A Error,Binding Energy/A Experimental,Beta Type,Beta-Decay Energy,Beta-Decay Energy Error,Beta-Decay Energy Experimental,Atomic Mass,Atomic Mass Error,Atomic Mass Experimental
52,134,82,216,Pb,x,7480.0,196.0,False,7740.0,1.0,False,B-,1606.0,196.0,False,216008030.0,210.0,False
50,133,83,216,Bi,x,5873.991,11.177999999999999,True,7743.499,0.052000000000000005,True,B-,4091.571,11.324000000000002,True,216006305.98900002,12.0,True
48,132,84,216,Po,,1782.42,1.8159999999999998,True,7758.819,0.008,True,B-,-474.246,3.571,True,216001913.50599998,1.949,True
46,131,85,216,At,-a,2256.666,3.575,True,7753.0019999999995,0.017,True,B-,2003.799,6.836,True,216002422.63099998,3.8369999999999997,True
44,130,86,216,Rn,-a,252.868,5.994,True,7758.656999999999,0.027999999999999997,True,B-,-2718.0820000000003,7.126,True,216000271.46400002,6.435,True
42,129,87,216,Fr,-a,2970.95,4.173,True,7742.451,0.019,True,B-,-320.128,9.548,True,216003189.445,4.48,True
40,128,88,216,Ra,-a,3291.077,8.737,True,7737.347,0.04,True,B-,-4853.317,13.921,True,216003533.117,9.379,True
38,127,89,216,Ac,-a,8144.395,10.84,True,7711.255999999999,0.05,True,B-,-2153.937,16.201,True,216008743.367,11.637,True
36,126,90,216,Th,-a,10298.332,12.042,True,7697.661999999999,0.055999999999999994,True,B-,-7500.882,54.864,True,216011055.71400002,12.927999999999999,True
34,125,91,216,Pa,-a,17799.214,53.526,True,7659.314,0.248,True,B-,-5267.137,60.45,True,216019108.242,57.461999999999996,True
32,124,92,216,U,-a,23066.351000000002,28.093000000000004,True,7631.307,0.13,True,B-,,,True,216024762.747,30.158,True
55,136,81,217,Tl,x,18313.0,401.0,False,7695.0,2.0,False,B-,6073.0,499.0,False,217019660.0,430.0,False
53,135,82,217,Pb,x,12240.0,298.0,False,7719.0,1.0,False,B-,3510.0,299.0,False,217013140.0,320.0,False
51,134,83,217,Bi,x,8729.962,17.698,True,7731.848000000001,0.08199999999999999,True,B-,2846.4440000000004,18.87,True,217009372.0,19.0,True
49,133,84,217,Po,+a,5883.518,6.544,True,7741.36,0.03,True,B-,1488.8829999999998,7.979,True,217006316.216,7.025,True
47,132,85,217,At,,4394.635,5.001,True,7744.616,0.023,True,B-,736.135,6.151,True,217004717.835,5.369,True
45,131,86,217,Rn,-a,3658.5009999999997,4.198,True,7744.403,0.019,True,B-,-656.0889999999999,7.537999999999999,True,217003927.562,4.506,True
43,130,87,217,Fr,-a,4314.59,6.531000000000001,True,7737.775,0.03,True,B-,-1575.067,9.588,True,217004631.902,7.01,True
41,129,88,217,Ra,-a,5889.656,7.202000000000001,True,7726.911,0.033,True,B-,-2814.0170000000003,13.43,True,217006322.806,7.731,True
39,128,89,217,Ac,-a,8703.673,11.389000000000001,True,7710.338000000001,0.052000000000000005,True,B-,-3502.107,15.565999999999999,True,217009343.777,12.225999999999999,True
37,127,90,217,Th,-a,12205.78,10.614,True,7690.594,0.049,True,B-,-4862.63,19.132,True,217013103.444,11.394,True
35,126,91,217,Pa,-a,17068.41,15.918,True,7664.58,0.073,True,B-,-5905.0,73.0,False,217018323.692,17.089000000000002,True
33,125,92,217,U,-a,22973.0,71.0,False,7634.0,0.0,False,B-,,,True,217024663.0,77.0,False
56,137,81,218,Tl,x,23180.0,400.0,False,7674.0,2.0,False,B-,7727.0,499.0,False,218024885.0,429.0,False
54,136,82,218,Pb,x,15453.0,298.0,False,7706.0,1.0,False,B-,2237.0,299.0,False,218016590.0,320.0,False
52,135,83,218,Bi,x,13216.037,27.013,True,7712.826999999999,0.124,True,B-,4859.1359999999995,27.085,True,218014188.0,29.0,True
50,134,84,218,Po,,8356.901,1.973,True,7731.528,0.009000000000000001,True,B-,258.738,11.649000000000001,True,218008971.502,2.1180000000000003,True
48,133,85,218,At,-a,8098.161999999999,11.604000000000001,True,7729.126,0.053,True,B-,2880.816,11.705,True,218008693.735,12.456,True
46,132,86,218,Rn,,5217.347,2.316,True,7738.7519999999995,0.011000000000000001,True,B-,-1841.77,4.942,True,218005601.05200002,2.4859999999999998,True
44,131,87,218,Fr,-a,7059.116999999999,4.757,True,7726.715,0.022000000000000002,True,B-,407.94699999999995,12.039000000000001,True,218007578.27400002,5.106,True
42,130,88,218,Ra,-a,6651.17,11.175999999999998,True,7724.9980000000005,0.051,True,B-,-4192.439,51.931000000000004,True,218007140.325,11.997,True
40,129,89,218,Ac,-a,10843.608999999999,50.74,True,7702.177,0.233,True,B-,-1523.132,51.815,True,218011641.093,54.471000000000004,True
38,128,90,218,Th,-a,12366.741000000002,10.515999999999998,True,7691.602,0.048,True,B-,-6317.029,21.13,True,218013276.242,11.289000000000001,True
36,127,91,218,Pa,-a,18683.77,18.329,True,7659.036,0.084,True,B-,-3210.8379999999997,22.888,True,218020057.853,19.676,True
34,126,92,218,U,-a,21894.607999999997,13.714,True,7640.719,0.063,True,B-,,,True,218023504.82900003,14.722000000000001,True
55,137,82,219,Pb,x,20279.0,401.0,False,7686.0,2.0,False,B-,3996.0,446.0,False,219021770.0,430.0,False
53,136,83,219,Bi,x,16283.0,196.0,False,7700.0,1.0,False,B-,3601.0,196.0,False,219017480.0,210.0,False
51,135,84,219,Po,x,12681.358999999999,15.835,True,7713.3330000000005,0.07200000000000001,True,B-,2285.283,16.163,True,219013614.0,17.0,True
49,134,85,219,At,,10396.076,3.237,True,7720.196,0.015,True,B-,1566.675,2.947,True,219011160.647,3.4739999999999998,True
47,133,86,219,Rn,,8829.402,2.1,True,7723.776999999999,0.01,True,B-,211.635,7.058,True,219009478.753,2.254,True
45,132,87,219,Fr,-a,8617.767,7.039,True,7721.170999999999,0.032,True,B-,-776.515,10.772,True,219009251.553,7.556,True
43,131,88,219,Ra,-a,9394.282,8.258,True,7714.053000000001,0.038,True,B-,-2175.199,51.141999999999996,True,219010085.176,8.865,True
41,130,89,219,Ac,-a,11569.48,50.497,True,7700.549,0.231,True,B-,-2901.91,71.425,True,219012420.348,54.21,True
39,129,90,219,Th,-a,14471.39,50.576,True,7683.725,0.231,True,B-,-4068.741,72.192,True,219015535.67700002,54.295,True
37,128,91,219,Pa,-a,18540.131,51.516000000000005,True,7661.5740000000005,0.235,True,B-,-4746.439,72.333,True,219019903.65,55.303999999999995,True
35,127,92,219,U,-a,23286.569,50.775,True,7636.329000000001,0.23199999999999998,True,B-,-6170.085999999999,101.905,True,219024999.16099998,54.50899999999999,True
33,126,93,219,Np,-a,29456.655,88.354,True,7604.5830000000005,0.40299999999999997,True,B-,,,True,219031623.021,94.851,True
56,138,82,220,Pb,x,23669.0,401.0,False,7672.0,2.0,False,B-,2850.0,499.0,False,220025410.0,430.0,False
54,137,83,220,Bi,x,20819.0,298.0,False,7682.0,1.0,False,B-,5555.0,299.0,False,220022350.0,320.0,False
52,136,84,220,Po,x,15263.461000000001,17.698,True,7703.224,0.08,True,B-,887.7139999999999,22.549,True,220016386.0,19.0,True
50,135,85,220,At,x,14375.747,13.972000000000001,True,7703.703,0.064,True,B-,3763.67,14.09,True,220015433.0,15.0,True
48,134,86,220,Rn,,10612.077,1.815,True,7717.254,0.008,True,B-,-870.242,4.026,True,220011392.534,1.9480000000000002,True
46,133,87,220,Fr,-a,11482.32,4.0280000000000005,True,7709.741999999999,0.018000000000000002,True,B-,1212.075,9.061,True,220012326.778,4.324,True
44,132,88,220,Ra,-a,10270.245,8.237,True,7711.696,0.037000000000000005,True,B-,-3473.437,10.141,True,220011025.562,8.843,True
42,131,89,220,Ac,-a,13743.681999999999,6.129,True,7692.351,0.027999999999999997,True,B-,-925.4169999999999,22.941,True,220014754.45,6.579,True
40,130,90,220,Th,-a,14669.1,22.166,True,7684.589,0.10099999999999999,True,B-,-5549.0,56.0,False,220015747.926,23.795,True
38,129,91,220,Pa,-a,20218.0,51.0,False,7656.0,0.0,False,B-,-2715.0,113.0,False,220021705.0,55.0,False
36,128,92,220,U,-a,22933.0,101.0,False,7640.0,0.0,False,B-,-7378.0,220.0,False,220024620.0,108.0,False
34,127,93,220,Np,x,30311.0,196.0,False,7603.0,1.0,False,B-,,,True,220032540.0,210.0,False
55,138,83,221,Bi,x,24098.0,298.0,False,7668.0,1.0,False,B-,4324.0,299.0,False,221025870.0,320.0,False
53,137,84,221,Po,x,19773.755,19.561,True,7684.481,0.08900000000000001,True,B-,2991.027,24.039,True,221021228.0,21.0,True
51,136,85,221,At,x,16782.727,13.972000000000001,True,7694.475,0.063,True,B-,2311.308,15.095999999999998,True,221018017.0,15.0,True
49,135,86,221,Rn,+a,14471.42,5.7139999999999995,True,7701.393,0.026000000000000002,True,B-,1194.13,7.231,True,221015535.70900002,6.1339999999999995,True
47,134,87,221,Fr,,13277.29,4.886,True,7703.255999999999,0.022000000000000002,True,B-,313.47900000000004,6.386,True,221014253.757,5.245,True
45,133,88,221,Ra,-a,12963.811000000002,4.63,True,7701.135,0.021,True,B-,-1559.2979999999998,50.603,True,221013917.224,4.97,True
43,132,89,221,Ac,-a,14523.108999999999,50.425,True,7690.539000000001,0.228,True,B-,-2417.261,51.056000000000004,True,221015591.199,54.133,True
41,131,90,221,Th,-a,16940.371,8.166,True,7676.061,0.037000000000000005,True,B-,-3435.9179999999997,51.915,True,221018186.23599997,8.766,True
39,130,91,221,Pa,-a,20376.288,51.281000000000006,True,7656.974,0.23199999999999998,True,B-,-4143.707,72.404,True,221021874.846,55.052,True
37,129,92,221,U,-a,24519.995,51.114,True,7634.684,0.231,True,B-,-5330.0,207.0,False,221026323.29900002,54.873000000000005,True
35,128,93,221,Np,x,29850.0,200.0,False,7607.0,1.0,False,B-,,,True,221032045.0,215.0,False
56,139,83,222,Bi,x,28729.0,300.0,False,7649.0,1.0,False,B-,6243.0,303.0,False,222030842.0,322.0,False
54,138,84,222,Po,x,22486.265,40.054,True,7674.005,0.18,True,B-,1533.239,43.071000000000005,True,222024140.0,43.0,True
52,137,85,222,At,x,20953.026,15.835,True,7677.387,0.071,True,B-,4580.82,15.955,True,222022494.0,17.0,True
50,136,86,222,Rn,,16372.206,1.95,True,7694.496999999999,0.009000000000000001,True,B-,-5.9,7.702999999999999,True,222017576.28599998,2.093,True
48,135,87,222,Fr,x,16378.105,7.452000000000001,True,7690.946999999999,0.034,True,B-,2057.917,8.682,True,222017582.62,8.0,True
46,134,88,222,Ra,,14320.188,4.454,True,7696.691999999999,0.02,True,B-,-2301.285,6.6370000000000005,True,222015373.355,4.781000000000001,True
44,133,89,222,Ac,-a,16621.474,5.1739999999999995,True,7682.802,0.023,True,B-,-581.637,13.228,True,222017843.887,5.553999999999999,True
42,132,90,222,Th,-a,17203.111,12.279000000000002,True,7676.658,0.055,True,B-,-4951.0,74.0,False,222018468.3,13.182,True
40,131,91,222,Pa,-a,22155.0,72.0,False,7651.0,0.0,False,B-,-2118.0,89.0,False,222023784.0,78.0,False
38,130,92,222,U,-a,24272.827,51.994,True,7637.764,0.23399999999999999,True,B-,-6746.0,202.0,False,222026057.95299998,55.817,True
36,129,93,222,Np,x,31019.0,196.0,False,7604.0,1.0,False,B-,,,True,222033300.0,210.0,False
57,140,83,223,Bi,x,32137.0,401.0,False,7636.0,2.0,False,B-,5058.0,446.0,False,223034500.0,430.0,False
55,139,84,223,Po,x,27079.0,196.0,False,7655.0,1.0,False,B-,3651.0,196.0,False,223029070.0,210.0,False
53,138,85,223,At,x,23428.006,13.972000000000001,True,7668.055,0.063,True,B-,3038.2670000000003,16.012999999999998,True,223025151.0,15.0,True
51,137,86,223,Rn,,20389.738999999998,7.822,True,7678.170999999999,0.035,True,B-,2007.344,8.057,True,223021889.285,8.397,True
49,136,87,223,Fr,,18382.394,1.932,True,7683.664000000001,0.009000000000000001,True,B-,1149.085,0.848,True,223019734.313,2.073,True
47,135,88,223,Ra,,17233.308999999997,2.09,True,7685.309,0.009000000000000001,True,B-,-592.573,7.127999999999999,True,223018500.719,2.244,True
45,134,89,223,Ac,-a,17825.881999999998,7.11,True,7679.143,0.032,True,B-,-1559.9479999999999,11.562999999999999,True,223019136.872,7.632000000000001,True
43,133,90,223,Th,-a,19385.831000000002,9.212,True,7668.64,0.040999999999999995,True,B-,-2934.845,71.639,True,223020811.54599997,9.889,True
41,132,91,223,Pa,-a,22320.676,71.063,True,7651.971,0.319,True,B-,-3516.33,100.506,True,223023962.232,76.289,True
39,131,92,223,U,-a,25837.006,71.119,True,7632.694,0.319,True,B-,-4763.0,208.0,False,223027737.16799998,76.34899999999999,True
37,130,93,223,Np,x,30600.0,196.0,False,7608.0,1.0,False,B-,,,True,223032850.0,210.0,False
58,141,83,224,Bi,x,36830.0,400.0,False,7617.0,2.0,False,B-,6920.0,445.0,False,224039539.0,429.0,False
56,140,84,224,Po,x,29910.0,196.0,False,7644.0,1.0,False,B-,2199.0,197.0,False,224032110.0,210.0,False
54,139,85,224,At,x,27711.015,22.355999999999998,True,7650.735,0.1,True,B-,5265.9169999999995,24.415,True,224029749.0,24.0,True
52,138,86,224,Rn,,22445.097999999998,9.814,True,7670.751,0.044000000000000004,True,B-,696.482,14.875,True,224024095.80400002,10.536,True
50,137,87,224,Fr,x,21748.616,11.177999999999999,True,7670.366999999999,0.05,True,B-,2922.699,11.324000000000002,True,224023348.1,12.0,True
48,136,88,224,Ra,,18825.917,1.8130000000000002,True,7679.922,0.008,True,B-,-1408.219,4.087,True,224020210.45299998,1.945,True
46,135,89,224,Ac,-a,20234.135,4.0889999999999995,True,7670.143,0.018000000000000002,True,B-,240.40099999999998,10.823,True,224021722.23900002,4.388999999999999,True
44,134,90,224,Th,-a,19993.734,10.12,True,7667.724,0.045,True,B-,-3868.5440000000003,12.546,True,224021464.157,10.864,True
42,133,91,224,Pa,-a,23862.278,7.587000000000001,True,7646.960999999999,0.034,True,B-,-1859.974,24.329,True,224025617.21,8.145,True
40,132,92,224,U,-a,25722.252,23.171,True,7635.165,0.10300000000000001,True,B-,-6153.0,197.0,False,224027613.974,24.875,True
38,131,93,224,Np,x,31876.0,196.0,False,7604.0,1.0,False,B-,,,True,224034220.0,210.0,False
57,141,84,225,Po,x,34530.0,298.0,False,7626.0,1.0,False,B-,4136.0,422.0,False,225037070.0,320.0,False
55,140,85,225,At,x,30395.0,298.0,False,7641.0,1.0,False,B-,3861.0,298.0,False,225032630.0,320.0,False
53,139,86,225,Rn,,26534.141,11.14,True,7654.357,0.05,True,B-,2713.531,16.349,True,225028485.574,11.958,True
51,138,87,225,Fr,,23820.61,11.967,True,7662.94,0.053,True,B-,1827.501,12.158,True,225025572.478,12.847000000000001,True
49,137,88,225,Ra,,21993.109,2.596,True,7667.585999999999,0.012,True,B-,355.76300000000003,5.007,True,225023610.574,2.787,True
47,136,89,225,Ac,,21637.346,4.758,True,7665.69,0.021,True,B-,-672.7810000000001,6.6579999999999995,True,225023228.647,5.107,True
45,135,90,225,Th,-a,22310.127,5.093,True,7659.222,0.023,True,B-,-2030.598,71.17,True,225023950.907,5.4670000000000005,True
43,134,91,225,Pa,-a,24340.725,71.012,True,7646.72,0.316,True,B-,-3039.196,71.827,True,225026130.844,76.234,True
41,133,92,225,U,-a,27379.921000000002,10.909,True,7629.736,0.048,True,B-,-4207.782999999999,72.44,True,225029393.555,11.710999999999999,True
39,132,93,225,Np,-a,31587.703999999998,71.622,True,7607.557,0.318,True,B-,,,True,225033910.79700002,76.889,True
58,142,84,226,Po,x,37549.0,401.0,False,7614.0,2.0,False,B-,2934.0,499.0,False,226040310.0,430.0,False
56,141,85,226,At,x,34614.0,298.0,False,7624.0,1.0,False,B-,5867.0,298.0,False,226037160.0,320.0,False
54,140,86,226,Rn,,28747.192000000003,10.477,True,7646.41,0.046,True,B-,1226.653,12.19,True,226030861.382,11.247,True
52,139,87,226,Fr,,27520.539,6.23,True,7648.376,0.027999999999999997,True,B-,3852.715,6.523,True,226029544.515,6.688,True
50,138,88,226,Ra,,23667.824,1.933,True,7661.9619999999995,0.009000000000000001,True,B-,-641.44,3.2739999999999996,True,226025408.455,2.075,True
48,137,89,226,Ac,,24309.264,3.1,True,7655.661999999999,0.013999999999999999,True,B-,1111.63,4.563,True,226026097.069,3.3280000000000003,True
46,136,90,226,Th,,23197.634,4.481,True,7657.119000000001,0.02,True,B-,-2835.6420000000003,12.165,True,226024903.686,4.81,True
44,135,91,226,Pa,-a,26033.276,11.42,True,7641.11,0.051,True,B-,-1295.593,17.227999999999998,True,226027947.872,12.259,True
42,134,92,226,U,-a,27328.869,12.999,True,7631.916,0.057999999999999996,True,B-,-5448.0,89.0,False,226029338.749,13.955,True
40,133,93,226,Np,-a,32777.0,88.0,False,7604.0,0.0,False,B-,,,True,226035188.0,95.0,False
59,143,84,227,Po,x,42281.0,401.0,False,7596.0,2.0,False,B-,4797.0,499.0,False,227045390.0,430.0,False
57,142,85,227,At,x,37483.0,298.0,False,7613.0,1.0,False,B-,4597.0,298.0,False,227040240.0,320.0,False
55,141,86,227,Rn,,32885.834,14.091,True,7630.05,0.062,True,B-,3203.388,15.276,True,227035304.396,15.127,True
53,140,87,227,Fr,,29682.445,5.898,True,7640.715,0.026000000000000002,True,B-,2504.734,6.212999999999999,True,227031865.417,6.332000000000001,True
51,139,88,227,Ra,-n,27177.711,1.952,True,7648.303000000001,0.009000000000000001,True,B-,1328.132,2.265,True,227029176.474,2.095,True
49,138,89,227,Ac,,25849.58,1.9269999999999998,True,7650.706999999999,0.008,True,B-,44.757,0.83,True,227027750.66599998,2.068,True
47,137,90,227,Th,,25804.822999999997,2.088,True,7647.4580000000005,0.009000000000000001,True,B-,-1026.375,7.437,True,227027702.618,2.241,True
45,136,91,227,Pa,-a,26831.197999999997,7.42,True,7639.49,0.033,True,B-,-2214.264,12.145999999999999,True,227028804.477,7.965,True
43,135,92,227,U,-a,29045.462000000003,9.705,True,7626.289000000001,0.043,True,B-,-3516.618,73.135,True,227031181.587,10.419,True
41,134,93,227,Np,-a,32562.08,72.506,True,7607.351,0.319,True,B-,-4208.0,123.0,False,227034956.83200002,77.83800000000001,True
39,133,94,227,Pu,x,36770.0,100.0,False,7585.0,0.0,False,B-,,,True,227039474.0,107.0,False
58,143,85,228,At,x,41684.0,401.0,False,7597.0,2.0,False,B-,6441.0,401.0,False,228044750.0,430.0,False
56,142,86,228,Rn,,35243.465,17.677,True,7621.645,0.078,True,B-,1859.244,18.916,True,228037835.41799998,18.977,True
54,141,87,228,Fr,,33384.221,6.732,True,7626.368,0.03,True,B-,4443.9529999999995,7.021,True,228035839.437,7.226,True
52,140,88,228,Ra,+a,28940.267999999996,1.996,True,7642.428000000001,0.009000000000000001,True,B-,45.54,0.634,True,228031068.657,2.142,True
50,139,89,228,Ac,-,28894.728,2.094,True,7639.196,0.009000000000000001,True,B-,2123.743,2.645,True,228031019.76700002,2.247,True
48,138,90,228,Th,,26770.984,1.807,True,7645.08,0.008,True,B-,-2152.6020000000003,4.34,True,228028739.835,1.94,True
46,137,91,228,Pa,-a,28923.586,4.34,True,7632.206999999999,0.019,True,B-,-298.64,14.929,True,228031050.748,4.659,True
44,136,92,228,U,-a,29222.226000000002,14.354000000000001,True,7627.465999999999,0.063,True,B-,-4373.468,52.545,True,228031371.35099998,15.409,True
42,135,93,228,Np,-a,33595.693999999996,50.571999999999996,True,7604.853,0.222,True,B-,-2491.677,58.346000000000004,True,228036066.462,54.291000000000004,True
40,134,94,228,Pu,-a,36087.37,29.143,True,7590.493,0.128,True,B-,,,True,228038741.387,31.285999999999998,True
59,144,85,229,At,x,44823.0,401.0,False,7585.0,2.0,False,B-,5461.0,401.0,False,229048120.0,430.0,False
57,143,86,229,Rn,x,39362.4,13.040999999999999,True,7605.621999999999,0.057,True,B-,3694.138,13.967,True,229042257.276,14.0,True
55,142,87,229,Fr,,35668.262,5.001,True,7618.3369999999995,0.022000000000000002,True,B-,3106.298,16.230999999999998,True,229038291.455,5.367999999999999,True
53,141,88,229,Ra,x,32561.963,15.440999999999999,True,7628.485,0.067,True,B-,1872.03,19.623,True,229034956.70700002,16.576,True
51,140,89,229,Ac,x,30689.932999999997,12.109000000000002,True,7633.244000000001,0.053,True,B-,1104.35,12.345999999999998,True,229032947.0,13.0,True
49,139,90,229,Th,,29585.583,2.405,True,7634.65,0.011000000000000001,True,B-,-311.325,3.715,True,229031761.431,2.5810000000000004,True
47,138,91,229,Pa,,29896.908,3.28,True,7629.874,0.013999999999999999,True,B-,-1313.646,6.655,True,229032095.652,3.5210000000000004,True
45,137,92,229,U,-a,31210.554,5.938,True,7620.721,0.026000000000000002,True,B-,-2569.1220000000003,87.031,True,229033505.909,6.374,True
43,136,93,229,Np,-a,33779.675,86.848,True,7606.085999999999,0.379,True,B-,-3615.915,100.792,True,229036263.974,93.235,True
41,135,94,229,Pu,-a,37395.59,51.176,True,7586.88,0.223,True,B-,-4754.43,101.23,True,229040145.819,54.93899999999999,True
39,134,95,229,Am,-a,42150.02,87.348,True,7562.701999999999,0.381,True,B-,,,True,229045249.909,93.772,True
58,144,86,230,Rn,x,42048.0,196.0,False,7596.0,1.0,False,B-,2561.0,196.0,False,230045140.0,210.0,False
56,143,87,230,Fr,,39486.768,6.541,True,7603.704000000001,0.027999999999999997,True,B-,4970.462,12.198,True,230042390.79099998,7.022,True
54,142,88,230,Ra,x,34516.306000000004,10.296,True,7621.914000000001,0.045,True,B-,677.924,18.887999999999998,True,230037054.78,11.052999999999999,True
52,141,89,230,Ac,x,33838.383,15.835,True,7621.46,0.069,True,B-,2975.789,15.882,True,230036327.0,17.0,True
50,140,90,230,Th,,30862.592999999997,1.21,True,7630.996,0.005,True,B-,-1311.014,2.833,True,230033132.35799998,1.2990000000000002,True
48,139,91,230,Pa,,32173.607000000004,3.0380000000000003,True,7621.895,0.013000000000000001,True,B-,558.605,4.592,True,230034539.789,3.261,True
46,138,92,230,U,-a,31615.002,4.5089999999999995,True,7620.922,0.02,True,B-,-3621.29,51.461000000000006,True,230033940.102,4.841,True
